# BEAST v1.8.4
# Generated Tue Jan 21 10:44:43 PST 2020 [seed=1579632280352]
# mumps-NA-DTA-skygrid-25-2020-01-16.xml
state	division
35570000	"massachusetts"
35580000	"ontario"
35590000	"kansas"
35600000	"michigan"
35610000	"missouri"
35620000	"wisconsin"
35630000	"massachusetts"
35640000	"missouri"
35650000	"kansas"
35660000	"north_dakota"
35670000	"kansas"
35680000	"new_jersey"
35690000	"california"
35700000	"montana"
35710000	"indiana"
35720000	"alabama"
35730000	"texas"
35740000	"washington"
35750000	"new_york"
35760000	"washington"
35770000	"pennsylvania"
35780000	"kansas"
35790000	"indiana"
35800000	"california"
35810000	"kansas"
35820000	"illinois"
35830000	"ontario"
35840000	"illinois"
35850000	"ontario"
35860000	"kansas"
35870000	"montana"
35880000	"arkansas"
35890000	"wisconsin"
35900000	"alabama"
35910000	"kansas"
35920000	"massachusetts"
35930000	"montana"
35940000	"manitoba"
35950000	"missouri"
35960000	"arkansas"
35970000	"british_columbia"
35980000	"new_hampshire"
35990000	"iowa"
36000000	"pennsylvania"
36010000	"illinois"
36020000	"georgia"
36030000	"north_carolina"
36040000	"california"
36050000	"iowa"
36060000	"wisconsin"
36070000	"wisconsin"
36080000	"british_columbia"
36090000	"washington"
36100000	"british_columbia"
36110000	"wisconsin"
36120000	"ontario"
36130000	"iowa"
36140000	"wisconsin"
36150000	"wisconsin"
36160000	"manitoba"
36170000	"indiana"
36180000	"missouri"
36190000	"wisconsin"
36200000	"virginia"
36210000	"wisconsin"
36220000	"pennsylvania"
36230000	"missouri"
36240000	"california"
36250000	"washington"
36260000	"indiana"
36270000	"arkansas"
36280000	"arkansas"
36290000	"ohio"
36300000	"iowa"
36310000	"michigan"
36320000	"illinois"
36330000	"michigan"
36340000	"pennsylvania"
36350000	"georgia"
36360000	"new_jersey"
36370000	"washington"
36380000	"arkansas"
36390000	"ohio"
36400000	"new_york"
36410000	"new_york"
36420000	"pennsylvania"
36430000	"illinois"
36440000	"pennsylvania"
36450000	"iowa"
36460000	"washington"
36470000	"washington"
36480000	"north_dakota"
36490000	"manitoba"
36500000	"british_columbia"
36510000	"ontario"
36520000	"california"
36530000	"british_columbia"
36540000	"wisconsin"
36550000	"wisconsin"
36560000	"alabama"
36570000	"british_columbia"
36580000	"arkansas"
36590000	"california"
36600000	"georgia"
36610000	"ohio"
36620000	"pennsylvania"
36630000	"kansas"
36640000	"new_jersey"
36650000	"new_hampshire"
36660000	"michigan"
36670000	"new_jersey"
36680000	"louisiana"
36690000	"indiana"
36700000	"massachusetts"
36710000	"missouri"
36720000	"california"
36730000	"arkansas"
36740000	"washington"
36750000	"massachusetts"
36760000	"georgia"
36770000	"kansas"
36780000	"missouri"
36790000	"massachusetts"
36800000	"massachusetts"
36810000	"arkansas"
36820000	"georgia"
36830000	"indiana"
36840000	"massachusetts"
36850000	"north_dakota"
36860000	"manitoba"
36870000	"washington"
36880000	"texas"
36890000	"ontario"
36900000	"pennsylvania"
36910000	"new_hampshire"
36920000	"iowa"
36930000	"kansas"
36940000	"illinois"
36950000	"texas"
36960000	"indiana"
36970000	"ontario"
36980000	"indiana"
36990000	"arkansas"
37000000	"british_columbia"
37010000	"new_hampshire"
37020000	"north_carolina"
37030000	"new_york"
37040000	"arkansas"
37050000	"new_jersey"
37060000	"new_york"
37070000	"arkansas"
37080000	"texas"
37090000	"michigan"
37100000	"new_york"
37110000	"georgia"
37120000	"california"
37130000	"alabama"
37140000	"arkansas"
37150000	"illinois"
37160000	"michigan"
37170000	"north_dakota"
37180000	"alabama"
37190000	"california"
37200000	"washington"
37210000	"new_york"
37220000	"manitoba"
37230000	"washington"
37240000	"new_york"
37250000	"washington"
37260000	"wisconsin"
37270000	"ontario"
37280000	"ontario"
37290000	"manitoba"
37300000	"missouri"
37310000	"indiana"
37320000	"wisconsin"
37330000	"massachusetts"
37340000	"illinois"
37350000	"alabama"
37360000	"ontario"
37370000	"pennsylvania"
37380000	"washington"
37390000	"missouri"
37400000	"missouri"
37410000	"british_columbia"
37420000	"ohio"
37430000	"illinois"
37440000	"massachusetts"
37450000	"massachusetts"
37460000	"british_columbia"
37470000	"washington"
37480000	"washington"
37490000	"british_columbia"
37500000	"ontario"
37510000	"massachusetts"
37520000	"iowa"
37530000	"arkansas"
37540000	"washington"
37550000	"british_columbia"
37560000	"iowa"
37570000	"washington"
37580000	"wisconsin"
37590000	"arkansas"
37600000	"texas"
37610000	"british_columbia"
37620000	"new_jersey"
37630000	"massachusetts"
37640000	"montana"
37650000	"iowa"
37660000	"iowa"
37670000	"massachusetts"
37680000	"wisconsin"
37690000	"washington"
37700000	"ontario"
37710000	"ontario"
37720000	"ontario"
37730000	"indiana"
37740000	"new_hampshire"
37750000	"washington"
37760000	"new_york"
37770000	"louisiana"
37780000	"ontario"
37790000	"manitoba"
37800000	"new_york"
37810000	"kansas"
37820000	"massachusetts"
37830000	"new_jersey"
37840000	"georgia"
37850000	"california"
37860000	"iowa"
37870000	"alabama"
37880000	"arkansas"
37890000	"missouri"
37900000	"arkansas"
37910000	"british_columbia"
37920000	"pennsylvania"
37930000	"virginia"
37940000	"georgia"
37950000	"iowa"
37960000	"new_hampshire"
37970000	"ohio"
37980000	"missouri"
37990000	"arkansas"
38000000	"arkansas"
38010000	"wisconsin"
38020000	"iowa"
38030000	"montana"
38040000	"north_carolina"
38050000	"massachusetts"
38060000	"wisconsin"
38070000	"north_dakota"
38080000	"massachusetts"
38090000	"california"
38100000	"alabama"
38110000	"texas"
38120000	"louisiana"
38130000	"kansas"
38140000	"british_columbia"
38150000	"washington"
38160000	"wisconsin"
38170000	"new_jersey"
38180000	"ontario"
38190000	"alabama"
38200000	"alabama"
38210000	"arkansas"
38220000	"virginia"
38230000	"illinois"
38240000	"wisconsin"
38250000	"iowa"
38260000	"indiana"
38270000	"arkansas"
38280000	"georgia"
38290000	"kansas"
38300000	"iowa"
38310000	"arkansas"
38320000	"kansas"
38330000	"alabama"
38340000	"wisconsin"
38350000	"washington"
38360000	"georgia"
38370000	"ontario"
38380000	"ohio"
38390000	"manitoba"
38400000	"british_columbia"
38410000	"alabama"
38420000	"ohio"
38430000	"washington"
38440000	"michigan"
38450000	"ontario"
38460000	"arkansas"
38470000	"ontario"
38480000	"kansas"
38490000	"indiana"
38500000	"illinois"
38510000	"arkansas"
38520000	"kansas"
38530000	"kansas"
38540000	"virginia"
38550000	"washington"
38560000	"wisconsin"
38570000	"ontario"
38580000	"arkansas"
38590000	"arkansas"
38600000	"pennsylvania"
38610000	"illinois"
38620000	"alabama"
38630000	"pennsylvania"
38640000	"washington"
38650000	"north_dakota"
38660000	"british_columbia"
38670000	"illinois"
38680000	"wisconsin"
38690000	"north_dakota"
38700000	"alabama"
38710000	"missouri"
38720000	"north_dakota"
38730000	"michigan"
38740000	"ontario"
38750000	"illinois"
38760000	"washington"
38770000	"virginia"
38780000	"wisconsin"
38790000	"north_carolina"
38800000	"north_carolina"
38810000	"alabama"
38820000	"ohio"
38830000	"georgia"
38840000	"washington"
38850000	"iowa"
38860000	"virginia"
38870000	"massachusetts"
38880000	"new_york"
38890000	"washington"
38900000	"california"
38910000	"michigan"
38920000	"missouri"
38930000	"british_columbia"
38940000	"kansas"
38950000	"virginia"
38960000	"ohio"
38970000	"new_york"
38980000	"indiana"
38990000	"new_jersey"
39000000	"pennsylvania"
39010000	"missouri"
39020000	"ontario"
39030000	"illinois"
39040000	"new_jersey"
39050000	"washington"
39060000	"new_york"
39070000	"indiana"
39080000	"ontario"
39090000	"arkansas"
39100000	"wisconsin"
39110000	"louisiana"
39120000	"california"
39130000	"ontario"
39140000	"missouri"
39150000	"illinois"
39160000	"missouri"
39170000	"wisconsin"
39180000	"pennsylvania"
39190000	"ohio"
39200000	"manitoba"
39210000	"ontario"
39220000	"michigan"
39230000	"pennsylvania"
39240000	"arkansas"
39250000	"north_dakota"
39260000	"wisconsin"
39270000	"virginia"
39280000	"british_columbia"
39290000	"wisconsin"
39300000	"washington"
39310000	"arkansas"
39320000	"new_jersey"
39330000	"massachusetts"
39340000	"north_dakota"
39350000	"manitoba"
39360000	"arkansas"
39370000	"wisconsin"
39380000	"massachusetts"
39390000	"british_columbia"
39400000	"washington"
39410000	"washington"
39420000	"ontario"
39430000	"wisconsin"
39440000	"new_york"
39450000	"iowa"
39460000	"indiana"
39470000	"british_columbia"
39480000	"ontario"
39490000	"arkansas"
39500000	"ontario"
39510000	"ohio"
39520000	"missouri"
39530000	"manitoba"
39540000	"massachusetts"
39550000	"virginia"
39560000	"ohio"
39570000	"arkansas"
39580000	"new_jersey"
39590000	"new_jersey"
39600000	"virginia"
39610000	"new_hampshire"
39620000	"new_jersey"
39630000	"massachusetts"
39640000	"louisiana"
39650000	"michigan"
39660000	"new_jersey"
39670000	"wisconsin"
39680000	"arkansas"
39690000	"illinois"
39700000	"kansas"
39710000	"new_jersey"
39720000	"iowa"
39730000	"washington"
39740000	"iowa"
39750000	"ontario"
39760000	"pennsylvania"
39770000	"british_columbia"
39780000	"washington"
39790000	"ontario"
39800000	"missouri"
39810000	"illinois"
39820000	"kansas"
39830000	"ohio"
39840000	"california"
39850000	"missouri"
39860000	"missouri"
39870000	"ontario"
39880000	"wisconsin"
39890000	"north_carolina"
39900000	"illinois"
39910000	"ontario"
39920000	"california"
39930000	"ontario"
39940000	"washington"
39950000	"kansas"
39960000	"ontario"
39970000	"arkansas"
39980000	"kansas"
39990000	"massachusetts"
40000000	"california"
40010000	"ohio"
40020000	"arkansas"
40030000	"illinois"
40040000	"manitoba"
40050000	"new_york"
40060000	"kansas"
40070000	"california"
40080000	"wisconsin"
40090000	"ontario"
40100000	"california"
40110000	"missouri"
40120000	"arkansas"
40130000	"massachusetts"
40140000	"arkansas"
40150000	"michigan"
40160000	"arkansas"
40170000	"illinois"
40180000	"iowa"
40190000	"virginia"
40200000	"kansas"
40210000	"missouri"
40220000	"indiana"
40230000	"ohio"
40240000	"ohio"
40250000	"texas"
40260000	"missouri"
40270000	"louisiana"
40280000	"british_columbia"
40290000	"illinois"
40300000	"arkansas"
40310000	"arkansas"
40320000	"california"
40330000	"ontario"
40340000	"iowa"
40350000	"california"
40360000	"manitoba"
40370000	"arkansas"
40380000	"indiana"
40390000	"texas"
40400000	"california"
40410000	"washington"
40420000	"virginia"
40430000	"new_york"
40440000	"illinois"
40450000	"arkansas"
40460000	"ontario"
40470000	"massachusetts"
40480000	"louisiana"
40490000	"kansas"
40500000	"ontario"
40510000	"washington"
40520000	"california"
40530000	"wisconsin"
40540000	"ohio"
40550000	"ohio"
40560000	"new_york"
40570000	"iowa"
40580000	"manitoba"
40590000	"new_york"
40600000	"california"
40610000	"kansas"
40620000	"illinois"
40630000	"new_york"
40640000	"wisconsin"
40650000	"new_hampshire"
40660000	"north_dakota"
40670000	"arkansas"
40680000	"ontario"
40690000	"british_columbia"
40700000	"alabama"
40710000	"ontario"
40720000	"california"
40730000	"california"
40740000	"kansas"
40750000	"arkansas"
40760000	"washington"
40770000	"washington"
40780000	"new_jersey"
40790000	"ohio"
40800000	"ohio"
40810000	"indiana"
40820000	"arkansas"
40830000	"ontario"
40840000	"massachusetts"
40850000	"north_dakota"
40860000	"michigan"
40870000	"north_dakota"
40880000	"michigan"
40890000	"wisconsin"
40900000	"michigan"
40910000	"virginia"
40920000	"north_carolina"
40930000	"arkansas"
40940000	"kansas"
40950000	"california"
40960000	"louisiana"
40970000	"new_hampshire"
40980000	"new_jersey"
40990000	"montana"
41000000	"louisiana"
41010000	"alabama"
41020000	"ontario"
41030000	"illinois"
41040000	"wisconsin"
41050000	"missouri"
41060000	"north_carolina"
41070000	"illinois"
41080000	"new_hampshire"
41090000	"british_columbia"
41100000	"iowa"
41110000	"iowa"
41120000	"wisconsin"
41130000	"arkansas"
41140000	"iowa"
41150000	"north_dakota"
41160000	"kansas"
41170000	"missouri"
41180000	"missouri"
41190000	"arkansas"
41200000	"alabama"
41210000	"washington"
41220000	"washington"
41230000	"wisconsin"
41240000	"virginia"
41250000	"georgia"
41260000	"illinois"
41270000	"manitoba"
41280000	"montana"
41290000	"washington"
41300000	"ontario"
41310000	"manitoba"
41320000	"louisiana"
41330000	"north_carolina"
41340000	"pennsylvania"
41350000	"kansas"
41360000	"iowa"
41370000	"pennsylvania"
41380000	"ontario"
41390000	"new_york"
41400000	"louisiana"
41410000	"virginia"
41420000	"manitoba"
41430000	"ohio"
41440000	"iowa"
41450000	"iowa"
41460000	"iowa"
41470000	"indiana"
41480000	"kansas"
41490000	"ontario"
41500000	"ohio"
41510000	"ontario"
41520000	"virginia"
41530000	"indiana"
41540000	"pennsylvania"
41550000	"new_york"
41560000	"massachusetts"
41570000	"washington"
41580000	"michigan"
41590000	"new_hampshire"
41600000	"missouri"
41610000	"new_hampshire"
41620000	"missouri"
41630000	"british_columbia"
41640000	"virginia"
41650000	"ontario"
41660000	"wisconsin"
41670000	"indiana"
41680000	"arkansas"
41690000	"iowa"
41700000	"ohio"
41710000	"ontario"
41720000	"iowa"
41730000	"georgia"
41740000	"missouri"
41750000	"ohio"
41760000	"new_york"
41770000	"new_hampshire"
41780000	"iowa"
41790000	"ohio"
41800000	"alabama"
41810000	"michigan"
41820000	"california"
41830000	"iowa"
41840000	"indiana"
41850000	"manitoba"
41860000	"illinois"
41870000	"indiana"
41880000	"virginia"
41890000	"new_york"
41900000	"ohio"
41910000	"missouri"
41920000	"iowa"
41930000	"california"
41940000	"north_dakota"
41950000	"north_dakota"
41960000	"wisconsin"
41970000	"michigan"
41980000	"montana"
41990000	"missouri"
42000000	"washington"
42010000	"indiana"
42020000	"washington"
42030000	"massachusetts"
42040000	"kansas"
42050000	"missouri"
42060000	"kansas"
42070000	"pennsylvania"
42080000	"wisconsin"
42090000	"kansas"
42100000	"iowa"
42110000	"british_columbia"
42120000	"virginia"
42130000	"pennsylvania"
42140000	"iowa"
42150000	"arkansas"
42160000	"wisconsin"
42170000	"washington"
42180000	"iowa"
42190000	"british_columbia"
42200000	"iowa"
42210000	"missouri"
42220000	"virginia"
42230000	"virginia"
42240000	"north_dakota"
42250000	"massachusetts"
42260000	"massachusetts"
42270000	"new_hampshire"
42280000	"pennsylvania"
42290000	"indiana"
42300000	"british_columbia"
42310000	"ontario"
42320000	"pennsylvania"
42330000	"british_columbia"
42340000	"indiana"
42350000	"indiana"
42360000	"new_york"
42370000	"arkansas"
42380000	"ontario"
42390000	"north_carolina"
42400000	"ohio"
42410000	"indiana"
42420000	"iowa"
42430000	"new_hampshire"
42440000	"ohio"
42450000	"new_york"
42460000	"indiana"
42470000	"illinois"
42480000	"north_dakota"
42490000	"new_jersey"
42500000	"massachusetts"
42510000	"pennsylvania"
42520000	"new_york"
42530000	"montana"
42540000	"iowa"
42550000	"louisiana"
42560000	"missouri"
42570000	"illinois"
42580000	"texas"
42590000	"missouri"
42600000	"michigan"
42610000	"new_york"
42620000	"ohio"
42630000	"british_columbia"
42640000	"new_jersey"
42650000	"kansas"
42660000	"michigan"
42670000	"texas"
42680000	"new_york"
42690000	"illinois"
42700000	"iowa"
42710000	"montana"
42720000	"wisconsin"
42730000	"british_columbia"
42740000	"massachusetts"
42750000	"louisiana"
42760000	"manitoba"
42770000	"missouri"
42780000	"indiana"
42790000	"arkansas"
42800000	"arkansas"
42810000	"michigan"
42820000	"california"
42830000	"louisiana"
42840000	"montana"
42850000	"michigan"
42860000	"michigan"
42870000	"ohio"
42880000	"wisconsin"
42890000	"iowa"
42900000	"indiana"
42910000	"iowa"
42920000	"new_york"
42930000	"north_dakota"
42940000	"iowa"
42950000	"missouri"
42960000	"kansas"
42970000	"north_carolina"
42980000	"arkansas"
42990000	"wisconsin"
43000000	"british_columbia"
43010000	"massachusetts"
43020000	"north_dakota"
43030000	"wisconsin"
43040000	"massachusetts"
43050000	"california"
43060000	"new_hampshire"
43070000	"missouri"
43080000	"iowa"
43090000	"washington"
43100000	"new_york"
43110000	"massachusetts"
43120000	"arkansas"
43130000	"ontario"
43140000	"california"
43150000	"pennsylvania"
43160000	"ontario"
43170000	"missouri"
43180000	"missouri"
43190000	"michigan"
43200000	"ontario"
43210000	"ontario"
43220000	"ontario"
43230000	"british_columbia"
43240000	"virginia"
43250000	"ontario"
43260000	"north_carolina"
43270000	"indiana"
43280000	"kansas"
43290000	"indiana"
43300000	"new_york"
43310000	"georgia"
43320000	"virginia"
43330000	"iowa"
43340000	"michigan"
43350000	"north_carolina"
43360000	"north_dakota"
43370000	"ohio"
43380000	"new_jersey"
43390000	"massachusetts"
43400000	"washington"
43410000	"new_hampshire"
43420000	"virginia"
43430000	"kansas"
43440000	"wisconsin"
43450000	"iowa"
43460000	"virginia"
43470000	"arkansas"
43480000	"texas"
43490000	"washington"
43500000	"virginia"
43510000	"alabama"
43520000	"iowa"
43530000	"new_york"
43540000	"washington"
43550000	"indiana"
43560000	"indiana"
43570000	"washington"
43580000	"arkansas"
43590000	"wisconsin"
43600000	"iowa"
43610000	"new_hampshire"
43620000	"kansas"
43630000	"alabama"
43640000	"indiana"
43650000	"british_columbia"
43660000	"ontario"
43670000	"illinois"
43680000	"michigan"
43690000	"wisconsin"
43700000	"virginia"
43710000	"british_columbia"
43720000	"texas"
43730000	"british_columbia"
43740000	"british_columbia"
43750000	"illinois"
43760000	"missouri"
43770000	"manitoba"
43780000	"michigan"
43790000	"ohio"
43800000	"ontario"
43810000	"indiana"
43820000	"north_dakota"
43830000	"iowa"
43840000	"washington"
43850000	"montana"
43860000	"indiana"
43870000	"ohio"
43880000	"michigan"
43890000	"texas"
43900000	"georgia"
43910000	"alabama"
43920000	"illinois"
43930000	"pennsylvania"
43940000	"arkansas"
43950000	"north_dakota"
43960000	"missouri"
43970000	"new_jersey"
43980000	"pennsylvania"
43990000	"washington"
44000000	"iowa"
44010000	"north_dakota"
44020000	"new_jersey"
44030000	"manitoba"
44040000	"manitoba"
44050000	"california"
44060000	"virginia"
44070000	"massachusetts"
44080000	"kansas"
44090000	"arkansas"
44100000	"ohio"
44110000	"arkansas"
44120000	"missouri"
44130000	"pennsylvania"
44140000	"kansas"
44150000	"virginia"
44160000	"kansas"
