Sample	posterior	likelihood	prior	treeLikelihood.mumps-wa-clade-arkansas_10-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_10-2020-02-03	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_8-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_8-2020-02-03	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_69-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_69-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_69-2020-02-03	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_69-2020-02-03	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	kappa.s:mumps-wa-clade-arkansas_69-2020-02-03	gammaShape.s:mumps-wa-clade-arkansas_69-2020-02-03	clockRate.c:mumps-wa-clade-arkansas_69-2020-02-03	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-031	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-032	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-033	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-034	
125000	-61653.18714822163	-61648.38847194414	-4.798676277492392	-19587.627019412437	0.8448144557504366	1.4178368437257953	1.2766550352427037	0.14118180848309186	1	4	5	0	0	-20339.620076408984	0.543668742769872	1.9878199547792104	1.5024854102885752	0.48533454449063523	0	4	7	0	0	-21721.14137612272	1.1794894346717202	9.754715537108378	6.784643956240861	2.9700715808675193	1	24	49	4	0	1.0	0.5639417420188991	1.1580338161123103	1.0	0.08781476122073355	6.097152098424159	1.0	0.5639417420188991	1.1580338161123103	1.0	0.08781476122073355	6.097152098424159	1.0	0.5639417420188991	1.1580338161123103	1.0	0.08781476122073355	6.097152098424159	5.265209711603988	0.2095660436333712	5.024282079642526E-4	0.31144773769475687	0.21739645942287536	0.2034862463842413	0.2676695564981265	
130000	-61642.731276413535	-61652.59504966612	9.86377325258534	-19588.494661729863	1.081475195108281	2.3062279777433243	1.8807438547190363	0.4254841230242883	0	3	5	0	0	-20339.079186638362	0.7115834342929802	2.408043198782334	1.5075979421164403	0.9004452566658938	0	4	7	0	0	-21725.021201297892	1.4224975048742496	9.407127188836926	6.586071513144672	2.8210556756922514	0	26	52	1	0	1.0	0.4320481782015959	3.937748208173136	1.0	0.0067357208447433245	7.1808777597278635	1.0	0.4320481782015959	3.937748208173136	1.0	0.0067357208447433245	7.1808777597278635	1.0	0.4320481782015959	3.937748208173136	1.0	0.0067357208447433245	7.1808777597278635	8.577089652888558	0.7987961065367591	5.247693686931062E-4	0.31149346012604545	0.22035502073721872	0.2023008019914582	0.26585071714527747	
135000	-61626.94427570036	-61645.5733974336	18.629121733237024	-19588.398188784948	0.8198069950734271	1.4051146403252344	1.2765546883230312	0.12855995200220338	0	3	5	0	0	-20337.152082344208	0.6455791130677433	1.9193172363176632	1.5613729426464449	0.35794429367121816	0	3	6	1	0	-21720.02312630444	1.0430274835192925	8.005030415764208	4.894470180855554	3.110560234908655	1	24	49	4	0	1.0	0.25641064788677304	3.2523753018114494	1.0	0.19071637827152566	5.751931685338863	1.0	0.25641064788677304	3.2523753018114494	1.0	0.19071637827152566	5.751931685338863	1.0	0.25641064788677304	3.2523753018114494	1.0	0.19071637827152566	5.751931685338863	3.6839978609600674	0.5200163517136234	5.132156908469393E-4	0.3078640197298272	0.21739645942287536	0.20325058585307645	0.27148893499422105	
140000	-61636.65894160822	-61640.38467385173	3.72573224351233	-19588.541785482248	0.9649360347428085	1.978496195897388	1.3043008861478311	0.674195309749557	0	2	4	1	0	-20339.841067178062	0.5530934877353522	1.910501163203285	1.644931755147416	0.2655694080558687	0	4	7	0	0	-21712.00182119142	0.9462702550596481	7.58533695283705	4.989370706938399	2.5959662458986554	2	24	48	5	0	1.0	0.3576392132931688	0.8901998042271344	1.0	0.2768718295065923	6.383174971508368	1.0	0.3576392132931688	0.8901998042271344	1.0	0.2768718295065923	6.383174971508368	1.0	0.3576392132931688	0.8901998042271344	1.0	0.2768718295065923	6.383174971508368	3.7884329448655936	4.726687395942881	5.058146858371048E-4	0.3059897612436423	0.22181176168089978	0.203795079720152	0.2684033973553056	
145000	-61618.153798921456	-61645.882901204655	27.72910228319965	-19588.382354208	0.8386255901321185	1.39989257547523	1.3359075513456786	0.06398502412955158	0	3	5	0	0	-20342.005160530494	0.4863607015733848	1.4255661181994277	0.985221025885836	0.44034509231359154	0	4	7	0	0	-21715.495386466162	1.12682375679502	7.178439660992943	4.71362767170321	2.464811989289735	1	22	47	6	0	1.0	0.26227805579353825	0.8808151785696515	1.0	0.17409385014216258	10.161919431038026	1.0	0.26227805579353825	0.8808151785696515	1.0	0.17409385014216258	10.161919431038026	1.0	0.26227805579353825	0.8808151785696515	1.0	0.17409385014216258	10.161919431038026	3.7884329448655936	4.726687395942881	5.948405888018714E-4	0.3059897612436423	0.22181176168089978	0.203795079720152	0.2684033973553056	
150000	-61634.34296321731	-61639.16131359458	4.818350377275424	-19587.242677990776	0.9982965639438488	1.7052193015852999	1.477856903126102	0.22736239845919767	0	3	5	0	0	-20337.3686807979	0.5815156581216679	1.8573365795242118	1.1269602233267568	0.7303763561974552	0	4	7	0	0	-21714.549954805905	1.2748192225718749	9.5966363348909	6.792242671741124	2.804393663149773	0	25	51	2	0	1.0	0.5453471670849878	1.613401170614699	1.0	0.033220154038230136	7.327983271409014	1.0	0.5453471670849878	1.613401170614699	1.0	0.033220154038230136	7.327983271409014	1.0	0.5453471670849878	1.613401170614699	1.0	0.033220154038230136	7.327983271409014	4.6482780901096055	0.43158305165751193	4.6222267456864707E-4	0.31130298293115255	0.2221726490126061	0.202467147604011	0.2640572204522302	
155000	-61596.02980099099	-61636.86254493232	40.832743941333995	-19588.378052482687	0.8792676807110347	1.518798726959633	0.8086632620490531	0.71013546491058	2	4	4	1	0	-20337.070712915352	0.3849682729142076	1.2915869588518067	0.9549818448708288	0.33660511398097814	0	4	7	0	0	-21711.413779534283	0.9293936999169624	6.846429613346918	3.823621772054198	3.022807841292721	7	28	47	6	0	1.0	0.20825925683129615	2.2696117533390563	1.0	1.207276798172582	7.5201747862492265	1.0	0.20825925683129615	2.2696117533390563	1.0	1.207276798172582	7.5201747862492265	1.0	0.20825925683129615	2.2696117533390563	1.0	1.207276798172582	7.5201747862492265	4.373748388884057	5.959696927409374	5.799230273811133E-4	0.3059897612436423	0.22095185842734918	0.2013659984155268	0.27169238191348144	
160000	-61582.80726173466	-61640.98456968171	58.17730794704069	-19588.734975426913	0.9320294588976109	1.5417436813375116	0.9555917543868839	0.5861519269506277	1	4	5	0	0	-20336.032559882664	0.35462697369244656	1.037188506927907	0.5856135516303358	0.45157495529757097	0	4	7	0	0	-21716.217034372134	1.0000620658991237	8.12952875817919	3.9288615213434146	4.200667236835773	9	31	48	5	0	1.0	0.1748319080536959	5.373245552847714	1.0	1.2624008245460419	5.9501184759003305	1.0	0.1748319080536959	5.373245552847714	1.0	1.2624008245460419	5.9501184759003305	1.0	0.1748319080536959	5.373245552847714	1.0	1.2624008245460419	5.9501184759003305	3.0196024542404927	0.43170002337416497	6.333040879367049E-4	0.31197178147554244	0.2183068318769675	0.2023402133989843	0.2673811732485058	
165000	-61631.68605203591	-61647.9223640898	16.236312053888902	-19587.43016478039	0.9966411171845677	1.6571713202848435	1.0814837210327917	0.5756875992520518	0	3	5	0	0	-20339.66132369067	0.6510429234824798	2.3598188148599335	1.3480421687590627	1.0117766461008713	0	4	7	0	0	-21720.83087561874	1.3317470115273853	9.135295455800332	5.714946710456997	3.420348745343335	3	26	49	4	0	1.0	0.22614566165868316	2.2248380867851667	1.0	0.03801374448292587	4.976541097728499	1.0	0.22614566165868316	2.2248380867851667	1.0	0.03801374448292587	4.976541097728499	1.0	0.22614566165868316	2.2248380867851667	1.0	0.03801374448292587	4.976541097728499	4.6482780901096055	0.821293521634107	5.184648453777887E-4	0.3079695670723912	0.2221726490126061	0.20387312919599515	0.26598465471900734	
170000	-61630.41888910981	-61648.45881553923	18.039926429418827	-19586.760208996908	0.9914471227545975	1.577217975149721	1.182621638319358	0.39459633683036316	0	3	5	0	0	-20338.361394422103	0.5826825334551027	1.8163366001318049	0.8391354756375641	0.9772011244942406	0	2	5	2	0	-21723.337212120216	1.1884011195501412	8.646776585359898	5.32554329214647	3.32123329321343	0	22	48	5	0	1.0	0.2621301745131256	0.9546205561452632	1.0	0.11814823148732653	5.2023424034353445	1.0	0.2621301745131256	0.9546205561452632	1.0	0.11814823148732653	5.2023424034353445	1.0	0.2621301745131256	0.9546205561452632	1.0	0.11814823148732653	5.2023424034353445	4.6482780901096055	0.5447126388837326	5.129043601134793E-4	0.31038491556241415	0.2221726490126061	0.20145778070597217	0.26598465471900734	
175000	-61624.12754478611	-61649.86816167504	25.74061688892515	-19588.333127798032	1.2653197010767834	2.5028554017498443	1.547268491071973	0.9555869106778712	1	3	4	1	0	-20338.756653131757	0.50874307464079	1.816307824924576	1.2271411036131286	0.5891667213114473	0	4	7	0	0	-21722.778380745254	1.088527547766904	8.063841808702648	5.4044503275917535	2.659391481110896	1	26	51	2	0	1.0	0.29855443141870674	1.046939536540961	1.0	0.1458789871732883	6.081138103532592	1.0	0.29855443141870674	1.046939536540961	1.0	0.1458789871732883	6.081138103532592	1.0	0.29855443141870674	1.046939536540961	1.0	0.1458789871732883	6.081138103532592	4.6482780901096055	0.5447126388837326	4.8719457174945294E-4	0.31038491556241415	0.2221726490126061	0.20145778070597217	0.26598465471900734	
180000	-61630.02453185873	-61647.491810025385	17.467278166648843	-19586.52664153439	0.9336213110207784	1.4379862331537308	1.0376311127059046	0.4003551204478261	0	2	4	1	0	-20338.54112719065	0.46393071247848944	1.6727405868188332	1.0114075503761346	0.6613330364426986	0	3	6	1	0	-21722.42404130034	1.1479240336558039	8.640663981951407	5.0326897729579265	3.607974208993481	1	25	50	3	0	1.0	0.29271904456968234	1.240397706610569	1.0	0.05124599180591303	5.18385852439374	1.0	0.29271904456968234	1.240397706610569	1.0	0.05124599180591303	5.18385852439374	1.0	0.29271904456968234	1.240397706610569	1.0	0.05124599180591303	5.18385852439374	5.39244807704395	1.5251132325762946	6.002136022585755E-4	0.31038491556241415	0.2221726490126061	0.20102832890067732	0.2664141065243022	
185000	-61629.77739480311	-61647.79723055654	18.01983575343108	-19590.735237808505	0.8166978731904172	1.5168077034096688	1.2115841562913312	0.3052235471183371	0	3	5	0	0	-20339.226746830653	0.4160937668572181	1.4141776033051108	1.114772597568553	0.2994050057365579	1	5	7	0	0	-21717.835245917384	1.153390275936244	9.272163894245747	4.823200450473334	4.44896344377241	9	28	45	8	0	1.0	0.2529659229590189	1.1761368809644408	1.0	1.2548296075845269	7.5045710073330465	1.0	0.2529659229590189	1.1761368809644408	1.0	1.2548296075845269	7.5045710073330465	1.0	0.2529659229590189	1.1761368809644408	1.0	1.2548296075845269	7.5045710073330465	4.069005596486881	0.47522215290463604	4.633620991005279E-4	0.3103120932785123	0.21685466711162374	0.2088302105306924	0.26400302907917156	
190000	-61625.53361701002	-61649.85946468683	24.325847676812543	-19590.035618877246	0.8189054144809534	1.3629186172465748	0.9928419071711114	0.3700767100754631	0	3	5	0	0	-20338.189127180107	0.4506337351373776	1.5133533270180415	0.9915495787786452	0.5218037482393962	0	4	7	0	0	-21721.634718629484	1.0270054013969014	8.154869788069544	5.056370043241273	3.0984997448282727	0	24	50	3	0	1.0	0.25040487704644543	1.809241381394237	1.0	0.14932431833462015	5.094347804678932	1.0	0.25040487704644543	1.809241381394237	1.0	0.14932431833462015	5.094347804678932	1.0	0.25040487704644543	1.809241381394237	1.0	0.14932431833462015	5.094347804678932	4.311207428320603	1.4848132815609059	5.706278332368141E-4	0.31038491556241415	0.2221726490126061	0.204707661178303	0.2627347742466765	
195000	-61633.039595082984	-61648.657762816685	15.618167733698982	-19588.754238496305	0.8865434728585492	1.5816851014168365	1.232204862373322	0.3494802390435141	0	3	5	0	0	-20340.828170679837	0.5069700281015327	1.378799149038858	0.9683433271166862	0.4104558219221715	2	6	7	0	0	-21719.07535364055	1.0664935295113753	9.255693171699566	4.459629503379349	4.796063668320216	10	24	40	13	0	1.0	0.27262807898071534	1.2717619336768162	1.0	1.2988069889291531	5.537281183988565	1.0	0.27262807898071534	1.2717619336768162	1.0	1.2988069889291531	5.537281183988565	1.0	0.27262807898071534	1.2717619336768162	1.0	1.2988069889291531	5.537281183988565	2.666057516816496	0.06540152983737559	4.294476322233834E-4	0.3145014692008117	0.21685466711162374	0.204640834608393	0.26400302907917156	
200000	-61630.12615444286	-61641.137397461775	11.011243018910216	-19588.955177808522	1.095893757012393	2.3493292448778678	2.018666388190225	0.330662856687643	2	5	5	0	0	-20339.996328447858	0.5865741971860099	1.9462055059313177	1.2361837313827722	0.7100217745485459	2	6	7	0	0	-21712.185891205394	1.0504354021708489	8.988945930993047	4.506098205848173	4.482847725144876	7	26	45	8	0	1.0	0.36973482846703276	1.7799239984675095	1.0	1.4025401823856285	6.382213232076946	1.0	0.36973482846703276	1.7799239984675095	1.0	1.4025401823856285	6.382213232076946	1.0	0.36973482846703276	1.7799239984675095	1.0	1.4025401823856285	6.382213232076946	6.102806562825823	2.1527533168775705	4.6517486828897685E-4	0.31038491556241415	0.2233449080644428	0.2035354021264663	0.2627347742466765	
205000	-61611.115012413735	-61648.69925221837	37.584239804640276	-19587.377981451675	1.0076748718535256	1.6643848910744596	1.1391281339190762	0.5252567571553833	4	7	5	0	0	-20342.14879236658	0.816554557315627	2.2796116202986845	1.7227993205828394	0.5568122997158451	1	5	7	0	0	-21719.172478400116	1.0333701991203066	8.713835419001557	4.793534114091302	3.9203013049102515	8	31	49	4	0	1.0	0.2750413493640387	2.490112304154944	1.0	1.676002461708199	6.527052404412266	1.0	0.2750413493640387	2.490112304154944	1.0	1.676002461708199	6.527052404412266	1.0	0.2750413493640387	2.490112304154944	1.0	1.676002461708199	6.527052404412266	6.102806562825823	2.1527533168775705	5.280062923463209E-4	0.31153079753128105	0.2233449080644428	0.2023895201575994	0.2627347742466765	
210000	-61601.09263174502	-61648.74444224424	47.65181049922415	-19590.624758835314	1.2735447580913177	2.799528897882017	2.062074095261393	0.737454802620624	5	8	5	0	0	-20338.906932407426	0.4962941482552641	1.535914280063562	0.8618623405689467	0.674051939494615	0	4	7	0	0	-21719.2127510015	1.0442195810004409	8.062066731743924	4.451003238234446	3.6110634935094783	10	32	48	5	0	1.0	0.22104988239701737	1.2233986078746504	1.0	1.8316267245767597	7.9765234016689055	1.0	0.22104988239701737	1.2233986078746504	1.0	1.8316267245767597	7.9765234016689055	1.0	0.22104988239701737	1.2233986078746504	1.0	1.8316267245767597	7.9765234016689055	4.970356201872909	2.1527533168775705	4.48758657360065E-4	0.31153079753128105	0.2233449080644428	0.2023895201575994	0.2627347742466765	
215000	-61563.88335048496	-61643.19573267203	79.31238218706606	-19586.751935421504	0.8699448142340557	1.3782481360729042	0.9403622907820656	0.43788584529083846	3	5	4	1	0	-20336.483908383874	0.49643387277656115	1.3394820081313004	1.0109329912434861	0.3285490168878143	1	5	7	0	0	-21719.959888866648	1.0328613431679627	7.773246516778736	3.904768146438771	3.8684783703399654	15	37	48	5	0	1.0	0.21821014985009657	1.0624827038149818	1.0	2.660473526140925	7.826875576708189	1.0	0.21821014985009657	1.0624827038149818	1.0	2.660473526140925	7.826875576708189	1.0	0.21821014985009657	1.0624827038149818	1.0	2.660473526140925	7.826875576708189	4.970356201872909	1.972900420316383	5.40110363240039E-4	0.3080288313143152	0.2233449080644428	0.2023895201575994	0.2662367404636424	
220000	-61578.07863266778	-61646.672384325895	68.5937516581186	-19587.9850341937	0.837695620355735	1.5729514992661389	1.3678656462020846	0.20508585306405408	1	4	5	0	0	-20339.290217626367	0.4569272319345176	1.4828640720867927	0.8905859926803099	0.592278079406483	2	5	6	1	0	-21719.39713250583	1.019712029793426	8.227864247175331	4.463686096633646	3.764178150541685	17	41	50	3	0	1.0	0.26393210427544594	2.5754384501344156	1.0	3.4688000133385954	10.815616032707362	1.0	0.26393210427544594	2.5754384501344156	1.0	3.4688000133385954	10.815616032707362	1.0	0.26393210427544594	2.5754384501344156	1.0	3.4688000133385954	10.815616032707362	4.89257277922171	1.972900420316383	6.663473808686479E-4	0.30706552161745443	0.2233449080644428	0.2023895201575994	0.26720005016050313	
225000	-61608.4244436026	-61646.81888389593	38.394440293337055	-19587.397278695873	0.8569186475877694	1.3299362019052179	0.7334249762726913	0.5965112256325265	1	3	4	1	0	-20338.59566876291	0.6183270042563126	1.9378738647483313	1.4392921891560868	0.49858167559224426	1	5	7	0	0	-21720.82593643715	1.032466840376705	8.583697109196699	4.301341710644849	4.28235539855185	11	33	48	5	0	1.0	0.28293832863789037	2.1170932562794276	1.0	1.9822916070483818	5.686492156153442	1.0	0.28293832863789037	2.1170932562794276	1.0	1.9822916070483818	5.686492156153442	1.0	0.28293832863789037	2.1170932562794276	1.0	1.9822916070483818	5.686492156153442	2.5647159356276568	1.972900420316383	4.804913886631002E-4	0.31222602715130565	0.22106901576966784	0.2023895201575994	0.2643154369214269	
230000	-61614.839582554945	-61650.84005374621	36.00047119126223	-19586.93395073343	0.830565745378979	1.4201811287339807	1.2862172895615878	0.1339638391723927	0	3	5	0	0	-20339.50529645411	0.48660860655463106	1.741330103159309	1.2772523714892785	0.4640777316700304	0	4	7	0	0	-21724.40080655867	0.9612593542433794	8.013201976451953	4.669386600882826	3.343815375569121	7	31	50	3	0	1.0	0.29483067398476076	1.860810898597144	1.0	1.3486136246315508	8.536000957953584	1.0	0.29483067398476076	1.860810898597144	1.0	1.3486136246315508	8.536000957953584	1.0	0.29483067398476076	1.860810898597144	1.0	1.3486136246315508	8.536000957953584	5.9865998824719835	1.5160362635803697	6.16036497460201E-4	0.30687555712782383	0.22448057918461156	0.204640834608393	0.26400302907917156	
235000	-61620.46245707392	-61654.00342423787	33.540967163951834	-19591.10959193646	0.7043482891214122	1.0914804834038419	0.8975806115576852	0.19389987184615676	1	2	4	1	1	-20340.29559238252	0.33567266557441244	0.9252014177315192	0.384732145073414	0.5404692726581051	0	3	6	1	0	-21722.598239918887	0.9600455813420373	7.900996302615255	4.3421227701017395	3.5588735325135126	9	30	47	6	0	1.0	0.2935567715176529	1.2332601798041123	1.0	1.0317026223195758	6.875785274760862	1.0	0.2935567715176529	1.2332601798041123	1.0	1.0317026223195758	6.875785274760862	1.0	0.2935567715176529	1.2332601798041123	1.0	1.0317026223195758	6.875785274760862	3.3321949958869723	0.4259419366335107	6.885734843511006E-4	0.30687555712782383	0.22448057918461156	0.204640834608393	0.26400302907917156	
240000	-61606.98049443639	-61645.63614258021	38.655648143814105	-19588.922030617825	0.9131607191961304	1.6315891979454207	1.1027869751564139	0.5288022227890072	0	3	5	0	0	-20337.926682053505	0.5763825235636292	1.6458597641327701	0.9752993968671357	0.6705603672656343	0	4	7	0	0	-21718.78742990888	0.9754229329179551	7.730614960769825	4.534592191260815	3.1960227695090095	8	31	49	4	0	1.0	0.2516512997268264	1.1070141318209799	1.0	1.0858386849209307	6.8660655447914385	1.0	0.2516512997268264	1.1070141318209799	1.0	1.0858386849209307	6.8660655447914385	1.0	0.2516512997268264	1.1070141318209799	1.0	1.0858386849209307	6.8660655447914385	4.121185032685268	0.4610236548261854	5.832222877753033E-4	0.3065892586008211	0.22142922711411941	0.20797848520588788	0.26400302907917156	
245000	-61602.9410952011	-61644.081780026725	41.140684825621165	-19588.45776360106	0.7561198184051662	1.0864776643480716	0.6662993774414792	0.4201782869065924	0	2	4	1	0	-20337.76854657175	0.4567150539651185	1.4270324100532101	0.6693800304559535	0.7576523795972567	2	6	7	0	0	-21717.855469853916	0.9306664001296143	7.659732429904121	4.138256976334294	3.5214754535698245	10	32	48	5	0	1.0	0.2828999271275885	1.5272293953021876	1.0	1.821893059512844	6.860428243601886	1.0	0.2828999271275885	1.5272293953021876	1.0	1.821893059512844	6.860428243601886	1.0	0.2828999271275885	1.5272293953021876	1.0	1.821893059512844	6.860428243601886	4.121185032685268	0.4610236548261854	5.738300023171149E-4	0.3060478039961789	0.22142922711411941	0.19996829700737376	0.27255467188232785	
250000	-61607.91636036701	-61645.19461184619	37.27825147918522	-19587.246240400596	0.8262173701159837	1.296778005053352	0.872699557386971	0.4240784476663809	0	2	4	1	0	-20337.70062373379	0.45136132777303584	1.6682035702613773	1.1345389108478614	0.5336646594135162	2	5	6	1	0	-21720.247747711805	0.9006002381999398	7.383122316516064	4.355714759864686	3.0274075566513794	9	32	49	4	0	1.0	0.2823550308951019	1.5311717625815906	1.0	1.5275310445331869	5.759536588450942	1.0	0.2823550308951019	1.5311717625815906	1.0	1.5275310445331869	5.759536588450942	1.0	0.2823550308951019	1.5311717625815906	1.0	1.5275310445331869	5.759536588450942	4.305896226216355	2.378110265840626	6.264466328603656E-4	0.3060478039961789	0.22142922711411941	0.20216985062416584	0.27035311826553576	
255000	-61614.32386630471	-61646.59745991403	32.27359360932279	-19588.683405704392	1.0916813226927509	1.9072037079988036	1.3749710694820259	0.5322326385167774	1	4	5	0	0	-20337.9097605575	0.3953132055770082	1.3816061370244652	1.0015382461461988	0.38006789087826653	0	4	7	0	0	-21720.00429365214	1.0513213194133766	7.831415952814579	4.627890940430634	3.2035250123839476	11	31	46	7	0	1.0	0.35486630509508055	1.0548515288309008	1.0	1.584892239180018	5.896802753568409	1.0	0.35486630509508055	1.0548515288309008	1.0	1.584892239180018	5.896802753568409	1.0	0.35486630509508055	1.0548515288309008	1.0	1.584892239180018	5.896802753568409	4.305896226216355	2.378110265840626	6.52862138699852E-4	0.30643605369649674	0.22142922711411941	0.20216985062416584	0.26996486856521795	
260000	-61649.595468221116	-61646.94844233732	-2.647025883795769	-19590.250931046532	0.8093711055253021	1.3486640249857884	1.0729070814462183	0.2757569435395703	0	3	5	0	0	-20341.881706076485	0.5705923449777202	1.661969570338074	1.4757504699884323	0.18621910034964123	0	4	7	0	0	-21714.815805214304	1.116881892164893	9.333842296468235	6.023475567449235	3.310366729018999	7	26	45	8	0	1.0	0.5392432840096515	0.8463069290772269	1.0	1.1529760545362606	7.451541187368477	1.0	0.5392432840096515	0.8463069290772269	1.0	1.1529760545362606	7.451541187368477	1.0	0.5392432840096515	0.8463069290772269	1.0	1.1529760545362606	7.451541187368477	4.138705585461242	1.0922521657889877	5.784537017786986E-4	0.3110415162689199	0.22223116521858288	0.19871306956544313	0.26801424894705383	
265000	-61650.92537960645	-61640.20567999637	-10.71969961008068	-19588.12910034957	1.1144438428494121	2.0870924422476347	1.8374471961853607	0.24964524606227395	1	4	5	0	0	-20338.489275453147	0.5777989784169145	1.761313570176921	1.5559655817393916	0.2053479884375293	1	5	7	0	0	-21713.58730419365	1.0758620442884097	9.510774849267786	6.334764605583293	3.176010243684494	5	25	46	7	0	1.0	0.5343793078862614	0.6637462853586216	1.0	0.5706376439027555	7.519365891437166	1.0	0.5343793078862614	0.6637462853586216	1.0	0.5706376439027555	7.519365891437166	1.0	0.5343793078862614	0.6637462853586216	1.0	0.5706376439027555	7.519365891437166	4.138705585461242	0.526000811127544	5.046440107525376E-4	0.3099376696985898	0.2171521288870173	0.20489595246733883	0.26801424894705383	
